Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1234,Tomatoes,2023,2023,ha,2387,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1970,Unmanufactured tobacco,2023,2023,ha,101,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1540,Yams,2023,2023,ha,14792,A,Official figure,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1312,Bananas,2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1212,Cabbages,2023,2023,ha,34,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1520.01,"Cassava, fresh",2023,2023,ha,0,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1460,"Coconuts, in shell",2023,2023,ha,16,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1232,Cucumbers and gherkins,2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,2023,ha,1,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1214,Lettuce and chicory,2023,2023,ha,31,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1253.01,"Onions and shallots, green",2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1241.9,"Other beans, green",2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2023,2023,ha,2,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2023,2023,ha,864,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1215,Spinach,2023,2023,ha,106,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1802,Sugar cane,2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1530,Sweet potatoes,2023,2023,ha,0,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1234,Tomatoes,2023,2023,ha,0,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,702,Singapore,5312,Area harvested,1970,Unmanufactured tobacco,2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1341,Apples,2023,2023,ha,1540,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1343,Apricots,2023,2023,ha,180,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1216,Artichokes,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1211,Asparagus,2023,2023,ha,100,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1311,Avocados,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1312,Bananas,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,115,Barley,2023,2023,ha,114190,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1355.01,Blueberries,2023,2023,ha,80,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1702,"Broad beans and horse beans, dry",2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1212,Cabbages,2023,2023,ha,280,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1229,Cantaloupes and other melons,2023,2023,ha,20,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1251,Carrots and turnips,2023,2023,ha,490,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1213,Cauliflowers and broccoli,2023,2023,ha,30,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1199.9,Cereals n.e.c.,2023,2023,ha,2000,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,2023,ha,80,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1232,Cucumbers and gherkins,2023,2023,ha,20,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1351.01,Currants,2023,2023,ha,50,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1315,Figs,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1929.01,"Flax, raw or retted",2023,2023,ha,100,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1330,Grapes,2023,2023,ha,9030,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1252,Green garlic,2023,2023,ha,130,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1659,Hop cones,2023,2023,ha,40,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1352,Kiwi fruit,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1322,Lemons and limes,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1214,Lettuce and chicory,2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1441,Linseed,2023,2023,ha,790,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1709.02,Lupins,2023,2023,ha,290,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,112,Maize (corn),2023,2023,ha,138450,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1199.02,Mixed grain,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,117,Oats,2023,2023,ha,9690,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1450,Olives,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,2023,ha,1030,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1323,Oranges,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1241.9,"Other beans, green",2023,2023,ha,180,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2023,2023,ha,180,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2023,2023,ha,11250,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1709.9,Other pulses n.e.c.,2023,2023,ha,2980,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2023,2023,ha,3500,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1345,Peaches and nectarines,2023,2023,ha,260,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1342.01,Pears,2023,2023,ha,110,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1705,"Peas, dry",2023,2023,ha,14860,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1242,"Peas, green",2023,2023,ha,1330,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1346,Plums and sloes,2023,2023,ha,580,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1321,Pomelos and grapefruits,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1510,Potatoes,2023,2023,ha,5430,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1235,"Pumpkins, squash and gourds",2023,2023,ha,420,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1443,Rape or colza seed,2023,2023,ha,148570,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1353.01,Raspberries,2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,113,Rice,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,116,Rye,2023,2023,ha,10430,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,114,Sorghum,2023,2023,ha,4000,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,141,Soya beans,2023,2023,ha,50150,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1215,Spinach,2023,2023,ha,80,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1354,Strawberries,2023,2023,ha,330,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1801,Sugar beet,2023,2023,ha,22130,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1445,Sunflower seed,2023,2023,ha,61800,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1324,"Tangerines, mandarins, clementines",2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1234,Tomatoes,2023,2023,ha,220,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1191,Triticale,2023,2023,ha,8650,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1970,Unmanufactured tobacco,2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1376,"Walnuts, in shell",2023,2023,ha,1260,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,1221,Watermelons,2023,2023,ha,80,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5312,Area harvested,111,Wheat,2023,2023,ha,406760,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1371,"Almonds, in shell",2023,2023,ha,20,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1341,Apples,2023,2023,ha,2000,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1343,Apricots,2023,2023,ha,90,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1211,Asparagus,2023,2023,ha,100,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1311,Avocados,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1312,Bananas,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,115,Barley,2023,2023,ha,21950,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1355.01,Blueberries,2023,2023,ha,70,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1702,"Broad beans and horse beans, dry",2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1212,Cabbages,2023,2023,ha,620,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1229,Cantaloupes and other melons,2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1251,Carrots and turnips,2023,2023,ha,190,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1213,Cauliflowers and broccoli,2023,2023,ha,80,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1199.9,Cereals n.e.c.,2023,2023,ha,4070,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1344.02,Cherries,2023,2023,ha,220,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1373,"Chestnuts, in shell",2023,2023,ha,90,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,2023,ha,150,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1232,Cucumbers and gherkins,2023,2023,ha,100,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1351.01,Currants,2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1233,Eggplants (aubergines),2023,2023,ha,20,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1315,Figs,2023,2023,ha,30,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1929.01,"Flax, raw or retted",2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1330,Grapes,2023,2023,ha,14430,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1252,Green garlic,2023,2023,ha,150,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1374,"Hazelnuts, in shell",2023,2023,ha,210,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1659,Hop cones,2023,2023,ha,1660,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1352,Kiwi fruit,2023,2023,ha,20,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2023,2023,ha,50,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1322,Lemons and limes,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1214,Lettuce and chicory,2023,2023,ha,830,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,112,Maize (corn),2023,2023,ha,44250,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,117,Oats,2023,2023,ha,870,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1450,Olives,2023,2023,ha,1620,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,2023,ha,490,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1323,Oranges,2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1241.9,"Other beans, green",2023,2023,ha,280,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2023,2023,ha,250,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2023,2023,ha,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,2023,ha,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2023,2023,ha,3120,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1349.1,Other pome fruits,2023,2023,ha,10,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1709.9,Other pulses n.e.c.,2023,2023,ha,400,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2023,2023,ha,130,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2023,2023,ha,662,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1345,Peaches and nectarines,2023,2023,ha,220,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1342.01,Pears,2023,2023,ha,210,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5312,Area harvested,1705,"Peas, dry",2023,2023,ha,290,A,Official figure,
