Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01653","Nutmeg, mace, cardamoms, raw","2020","2020","ha","173","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01323","Oranges","2020","2020","ha","22","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","220","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","519","I","Imputed value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","100","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","223","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01342.01","Pears","2020","2020","ha","54","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01707","Pigeon peas, dry","2020","2020","ha","37","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","135","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","10","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","38","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","0113","Rice","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","247","A","Official figure"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","62","E","Estimated value"
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5312","Area harvested","01540","Yams","2020","2020","ha","153","A","Official figure"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01311","Avocados","2020","2020","ha","46","E","Estimated value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01312","Bananas","2020","2020","ha","2331","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","37","E","Estimated value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","2620","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","20000","T","Unofficial figure"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01610","Coffee, green","2020","2020","ha","39","E","Estimated value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","400","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01290.01","Green corn (maize)","2020","2020","ha","58","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","123","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","152","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","ha","80","E","Estimated value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","545","E","Estimated value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","101","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","3149","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","1093","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01317","Papayas","2020","2020","ha","241","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01651","Pepper (Piper spp.), raw","2020","2020","ha","18","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01318","Pineapples","2020","2020","ha","168","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01802","Sugar cane","2020","2020","ha","1","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01550","Taro","2020","2020","ha","3281","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","48","I","Imputed value"
"QCL","Crops and livestock products","882","Samoa","5312","Area harvested","01540","Yams","2020","2020","ha","28","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01312","Bananas","2020","2020","ha","189","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01212","Cabbages","2020","2020","ha","56","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","130","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","260","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","5","E","Estimated value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01655","Cinnamon and cinnamon-tree flowers, raw","2020","2020","ha","233","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01640","Cocoa beans","2020","2020","ha","30229","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","279","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01610","Coffee, green","2020","2020","ha","131","E","Estimated value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","ha","298","E","Estimated value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01214","Lettuce and chicory","2020","2020","ha","3","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","332","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01491.01","Oil palm fruit","2020","2020","ha","1736","E","Estimated value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","35","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","58","E","Estimated value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","569","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","119","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","4059","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01550","Taro","2020","2020","ha","2245","I","Imputed value"
"QCL","Crops and livestock products","678","Sao Tome and Principe","5312","Area harvested","01540","Yams","2020","2020","ha","377","E","Estimated value"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01216","Artichokes","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0115","Barley","2020","2020","ha","81520","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01212","Cabbages","2020","2020","ha","709","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","2259","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","1251","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","626","I","Imputed value"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","2731","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","2335","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01314","Dates","2020","2020","ha","152705","A","Official figure"
